中央频道,#genre#
淘电影,http://221.222.162.206:8888/udp/239.3.1.250:8001,0.64
淘电影,http://114.249.229.24:8888/udp/239.3.1.250:8001,0.62
淘电影,http://114.252.235.176:8000/udp/239.3.1.250:8001,0.6
淘电影,http://1.203.111.193:17777/udp/225.1.8.38:8002,0.6
淘电影,http://115.171.216.225:4000/udp/225.1.8.38:8002,0.59
淘电影,http://123.113.187.204:8000/udp/239.3.1.250:8001,0.54
淘电影,http://123.113.237.160:8888/udp/239.3.1.250:8001,0.5
淘电影,http://111.199.234.10:18888/udp/239.3.1.250:8001,0.5
体育HD,http://118.251.60.185:8888/udp/239.76.253.136:9000,0.73
军旅剧场,http://114.249.215.204:9888/udp/239.3.1.68:4120,1.01
军旅剧场,http://114.249.230.215:9888/udp/239.3.1.68:4120,1.01
军旅剧场,http://114.252.239.133:9876/udp/239.3.1.68:4120,0.99
军旅剧场,http://123.117.237.15:8680/udp/239.3.1.68:4120,0.93
军旅剧场,http://111.196.129.152:20000/udp/239.3.1.68:4120,0.93
军旅剧场,http://114.252.238.87:8000/udp/239.3.1.68:4120,0.75
军旅剧场,http://222.129.139.91:8888/udp/239.3.1.68:4120,0.68
军旅剧场,http://221.222.162.206:8888/udp/239.3.1.68:4120,0.64
军旅剧场,http://114.249.229.24:8888/udp/239.3.1.68:4120,0.62
军旅剧场,http://114.252.235.176:8000/udp/239.3.1.68:4120,0.6
军旅剧场,http://1.203.111.193:17777/udp/225.1.8.228:4120,0.6
军旅剧场,http://115.171.216.225:4000/udp/225.1.8.228:4120,0.59
军旅剧场,http://123.113.187.204:8000/udp/239.3.1.68:4120,0.54
军旅剧场,http://123.113.237.160:8888/udp/239.3.1.68:4120,0.5
军旅剧场,http://111.199.234.10:18888/udp/239.3.1.68:4120,0.5
动作影院,http://114.249.215.204:9888/udp/239.3.1.92:4120,1.01
动作影院,http://114.249.230.215:9888/udp/239.3.1.92:4120,1.01
动作影院,http://114.252.239.133:9876/udp/239.3.1.92:4120,0.99
动作影院,http://123.117.237.15:8680/udp/239.3.1.92:4120,0.93
动作影院,http://111.196.129.152:20000/udp/239.3.1.92:4120,0.93
动作影院,http://114.252.238.87:8000/udp/239.3.1.92:4120,0.75
动作影院,http://222.129.139.91:8888/udp/239.3.1.92:4120,0.68
动作影院,http://221.222.162.206:8888/udp/239.3.1.92:4120,0.64
动作影院,http://114.249.229.24:8888/udp/239.3.1.92:4120,0.62
动作影院,http://114.252.235.176:8000/udp/239.3.1.92:4120,0.6
动作影院,http://1.203.111.193:17777/udp/225.1.8.252:4120,0.6
动作影院,http://115.171.216.225:4000/udp/225.1.8.252:4120,0.59
动作影院,http://123.113.187.204:8000/udp/239.3.1.92:4120,0.54
动作影院,http://123.113.237.160:8888/udp/239.3.1.92:4120,0.5
动作影院,http://111.199.234.10:18888/udp/239.3.1.92:4120,0.5
古装剧场,http://114.249.215.204:9888/udp/239.3.1.69:4120,1.01
古装剧场,http://114.249.230.215:9888/udp/239.3.1.69:4120,1.01
古装剧场,http://114.252.239.133:9876/udp/239.3.1.69:4120,0.99
古装剧场,http://123.117.237.15:8680/udp/239.3.1.69:4120,0.93
古装剧场,http://111.196.129.152:20000/udp/239.3.1.69:4120,0.93
古装剧场,http://114.252.238.87:8000/udp/239.3.1.69:4120,0.75
古装剧场,http://222.129.139.91:8888/udp/239.3.1.69:4120,0.68
古装剧场,http://221.222.162.206:8888/udp/239.3.1.69:4120,0.64
古装剧场,http://114.249.229.24:8888/udp/239.3.1.69:4120,0.62
古装剧场,http://114.252.235.176:8000/udp/239.3.1.69:4120,0.6
古装剧场,http://1.203.111.193:17777/udp/225.1.8.229:4120,0.6
古装剧场,http://115.171.216.225:4000/udp/225.1.8.229:4120,0.59
古装剧场,http://123.113.187.204:8000/udp/239.3.1.69:4120,0.54
古装剧场,http://123.113.237.160:8888/udp/239.3.1.69:4120,0.5
古装剧场,http://111.199.234.10:18888/udp/239.3.1.69:4120,0.5
喜剧影院,http://114.249.215.204:9888/udp/239.3.1.91:4120,1.01
喜剧影院,http://114.249.230.215:9888/udp/239.3.1.91:4120,1.01
喜剧影院,http://114.252.239.133:9876/udp/239.3.1.91:4120,0.99
喜剧影院,http://123.117.237.15:8680/udp/239.3.1.91:4120,0.93
喜剧影院,http://111.196.129.152:20000/udp/239.3.1.91:4120,0.93
喜剧影院,http://114.252.238.87:8000/udp/239.3.1.91:4120,0.75
喜剧影院,http://222.129.139.91:8888/udp/239.3.1.91:4120,0.68
喜剧影院,http://221.222.162.206:8888/udp/239.3.1.91:4120,0.64
喜剧影院,http://114.249.229.24:8888/udp/239.3.1.91:4120,0.62
喜剧影院,http://114.252.235.176:8000/udp/239.3.1.91:4120,0.6
喜剧影院,http://1.203.111.193:17777/udp/225.1.8.251:4120,0.6
喜剧影院,http://115.171.216.225:4000/udp/225.1.8.251:4120,0.59
喜剧影院,http://123.113.187.204:8000/udp/239.3.1.91:4120,0.54
喜剧影院,http://123.113.237.160:8888/udp/239.3.1.91:4120,0.5
喜剧影院,http://111.199.234.10:18888/udp/239.3.1.91:4120,0.5
城市剧场,http://114.249.215.204:9888/udp/239.3.1.67:4120,1.01
城市剧场,http://114.249.230.215:9888/udp/239.3.1.67:4120,1.01
城市剧场,http://114.252.239.133:9876/udp/239.3.1.67:4120,0.99
城市剧场,http://123.117.237.15:8680/udp/239.3.1.67:4120,0.93
城市剧场,http://111.196.129.152:20000/udp/239.3.1.67:4120,0.93
城市剧场,http://114.252.238.87:8000/udp/239.3.1.67:4120,0.75
城市剧场,http://222.129.139.91:8888/udp/239.3.1.67:4120,0.68
城市剧场,http://221.222.162.206:8888/udp/239.3.1.67:4120,0.64
城市剧场,http://114.249.229.24:8888/udp/239.3.1.67:4120,0.62
城市剧场,http://114.252.235.176:8000/udp/239.3.1.67:4120,0.6
城市剧场,http://1.203.111.193:17777/udp/225.1.8.227:4120,0.6
城市剧场,http://115.171.216.225:4000/udp/225.1.8.227:4120,0.59
城市剧场,http://123.113.187.204:8000/udp/239.3.1.67:4120,0.54
城市剧场,http://123.113.237.160:8888/udp/239.3.1.67:4120,0.5
城市剧场,http://111.199.234.10:18888/udp/239.3.1.67:4120,0.5
家庭影院,http://114.249.215.204:9888/udp/239.3.1.93:4120,1.01
家庭影院,http://114.249.230.215:9888/udp/239.3.1.93:4120,1.01
家庭影院,http://114.252.239.133:9876/udp/239.3.1.93:4120,0.99
家庭影院,http://123.117.237.15:8680/udp/239.3.1.93:4120,0.93
家庭影院,http://111.196.129.152:20000/udp/239.3.1.93:4120,0.93
家庭影院,http://114.252.238.87:8000/udp/239.3.1.93:4120,0.75
家庭影院,http://222.129.139.91:8888/udp/239.3.1.93:4120,0.68
家庭影院,http://221.222.162.206:8888/udp/239.3.1.93:4120,0.64
家庭影院,http://114.249.229.24:8888/udp/239.3.1.93:4120,0.62
家庭影院,http://114.252.235.176:8000/udp/239.3.1.93:4120,0.6
家庭影院,http://1.203.111.193:17777/udp/225.1.8.253:4120,0.6
家庭影院,http://115.171.216.225:4000/udp/225.1.8.253:4120,0.59
家庭影院,http://123.113.187.204:8000/udp/239.3.1.93:4120,0.54
家庭影院,http://123.113.237.160:8888/udp/239.3.1.93:4120,0.5
家庭影院,http://111.199.234.10:18888/udp/239.3.1.93:4120,0.5
文物宝库,http://60.2.190.206:4000/udp/239.253.93.180:6437,0.84
文物宝库,http://60.10.106.114:555/udp/239.253.93.180:6437,0.7
武侠剧场,http://114.249.215.204:9888/udp/239.3.1.90:4120,1.01
武侠剧场,http://114.249.230.215:9888/udp/239.3.1.90:4120,1.01
武侠剧场,http://114.252.239.133:9876/udp/239.3.1.90:4120,0.99
武侠剧场,http://123.117.237.15:8680/udp/239.3.1.90:4120,0.93
武侠剧场,http://111.196.129.152:20000/udp/239.3.1.90:4120,0.93
武侠剧场,http://114.252.238.87:8000/udp/239.3.1.90:4120,0.75
武侠剧场,http://222.129.139.91:8888/udp/239.3.1.90:4120,0.68
武侠剧场,http://221.222.162.206:8888/udp/239.3.1.90:4120,0.64
武侠剧场,http://114.249.229.24:8888/udp/239.3.1.90:4120,0.62
武侠剧场,http://114.252.235.176:8000/udp/239.3.1.90:4120,0.6
武侠剧场,http://1.203.111.193:17777/udp/225.1.8.250:4120,0.6
武侠剧场,http://115.171.216.225:4000/udp/225.1.8.250:4120,0.59
武侠剧场,http://123.113.187.204:8000/udp/239.3.1.90:4120,0.54
武侠剧场,http://123.113.237.160:8888/udp/239.3.1.90:4120,0.5
武侠剧场,http://111.199.234.10:18888/udp/239.3.1.90:4120,0.5
武术世界,http://60.2.190.206:4000/udp/239.253.93.46:6434,0.84
武术世界,http://60.10.106.114:555/udp/239.253.93.46:6434,0.7
求索纪录,http://60.2.190.206:4000/udp/239.253.93.236:6414,0.84
求索纪录,http://60.10.106.114:555/udp/239.253.93.236:6414,0.7
法治天地,http://60.2.190.206:4000/udp/239.253.93.241:6419,0.84
法治天地,http://60.10.106.114:555/udp/239.253.93.241:6419,0.7
浏阳HD,http://118.251.60.185:8888/udp/239.76.248.6:1234,0.73
湘西综合,http://118.251.60.185:8888/udp/239.76.245.209:1234,0.73
热播剧场,http://114.249.215.204:9888/udp/239.3.1.194:9020,1.01
热播剧场,http://114.249.230.215:9888/udp/239.3.1.194:9020,1.01
热播剧场,http://114.252.239.133:9876/udp/239.3.1.194:9020,0.99
热播剧场,http://123.117.237.15:8680/udp/239.3.1.194:9020,0.93
热播剧场,http://111.196.129.152:20000/udp/239.3.1.194:9020,0.93
热播剧场,http://114.252.238.87:8000/udp/239.3.1.194:9020,0.75
热播剧场,http://222.129.139.91:8888/udp/239.3.1.194:9020,0.68
热播剧场,http://221.222.162.206:8888/udp/239.3.1.194:9020,0.64
热播剧场,http://114.249.229.24:8888/udp/239.3.1.194:9020,0.62
热播剧场,http://114.252.235.176:8000/udp/239.3.1.194:9020,0.6
热播剧场,http://1.203.111.193:17777/udp/225.1.8.202:9020,0.6
热播剧场,http://115.171.216.225:4000/udp/225.1.8.202:9020,0.59
热播剧场,http://123.113.187.204:8000/udp/239.3.1.194:9020,0.54
热播剧场,http://123.113.237.160:8888/udp/239.3.1.194:9020,0.5
热播剧场,http://111.199.234.10:18888/udp/239.3.1.194:9020,0.5
纪实人文,http://1.203.111.193:17777/udp/225.1.8.53:8060,0.6
纪实人文,http://115.171.216.225:4000/udp/225.1.8.53:8060,0.59
经典电影,http://114.249.215.204:9888/udp/239.3.1.195:9024,1.01
经典电影,http://114.249.230.215:9888/udp/239.3.1.195:9024,1.01
经典电影,http://114.252.239.133:9876/udp/239.3.1.195:9024,0.99
经典电影,http://123.117.237.15:8680/udp/239.3.1.195:9024,0.93
经典电影,http://111.196.129.152:20000/udp/239.3.1.195:9024,0.93
经典电影,http://114.252.238.87:8000/udp/239.3.1.195:9024,0.75
经典电影,http://222.129.139.91:8888/udp/239.3.1.195:9024,0.68
经典电影,http://221.222.162.206:8888/udp/239.3.1.195:9024,0.64
经典电影,http://114.249.229.24:8888/udp/239.3.1.195:9024,0.62
经典电影,http://114.252.235.176:8000/udp/239.3.1.195:9024,0.6
经典电影,http://1.203.111.193:17777/udp/225.1.8.203:9024,0.6
经典电影,http://115.171.216.225:4000/udp/225.1.8.203:9024,0.59
经典电影,http://123.113.187.204:8000/udp/239.3.1.195:9024,0.54
经典电影,http://123.113.237.160:8888/udp/239.3.1.195:9024,0.5
经典电影,http://111.199.234.10:18888/udp/239.3.1.195:9024,0.5
芒果乐搜,http://118.251.60.185:8888/udp/239.76.245.200:1234,0.73
芒果乐活,http://118.251.60.185:8888/udp/239.76.245.201:1234,0.73
芒果乐淘,http://118.251.60.185:8888/udp/239.76.245.215:1234,0.73
都市剧场,http://60.2.190.206:4000/udp/239.253.93.227:6405,0.84
都市剧场,http://60.10.106.114:555/udp/239.253.93.227:6405,0.7
金鹰纪实,http://60.2.190.206:4000/udp/239.253.92.103:6054,0.84
金鹰纪实,http://60.10.106.114:555/udp/239.253.92.103:6054,0.7
LDETV,http://118.251.60.185:8888/udp/239.76.248.20:1234,0.73
XNXTV,http://118.251.60.185:8888/udp/239.76.248.21:1234,0.73
全纪实HD,http://118.251.60.185:8888/udp/239.76.253.137:9000,0.73
淘BABY,http://1.203.111.193:17777/udp/225.1.8.36:8002,0.6
淘BABY,http://115.171.216.225:4000/udp/225.1.8.36:8002,0.59
茶频道HD,http://118.251.60.185:8888/udp/239.76.245.239:1234,0.73
CGTN俄语,http://118.251.60.185:8888/udp/239.76.246.86:1234,0.73
CGTN法语,http://118.251.60.185:8888/udp/239.76.246.87:1234,0.73
IPTV4k,http://118.251.60.185:8888/udp/239.76.245.35:1234,0.73
IPTV电竞,http://118.251.60.185:8888/udp/239.76.245.136:1234,0.73
健康电视HD,http://118.251.60.185:8888/udp/239.76.246.127:1234,0.73
动漫秀场HD,http://118.251.60.185:8888/udp/239.76.253.131:9000,0.73
北京少儿HD,http://118.251.60.185:8888/udp/239.76.254.81:9000,0.73
央视台球HD,http://118.251.60.185:8888/udp/239.76.254.58:9000,0.73
女姓时尚HD,http://118.251.60.185:8888/udp/239.76.254.55:9000,0.73
娄底公共HD,http://118.251.60.185:8888/udp/239.76.248.19:1234,0.73
娄底综合HD,http://118.251.60.185:8888/udp/239.76.248.18:1234,0.73
常德公共HD,http://118.251.60.185:8888/udp/239.76.248.11:1234,0.73
常德综合HD,http://118.251.60.185:8888/udp/239.76.248.10:1234,0.73
张家界2HD,http://118.251.60.185:8888/udp/239.76.252.235:9000,0.73
快乐垂钓HD,http://118.251.60.185:8888/udp/239.76.252.127:9000,0.73
怀化综合HD,http://118.251.60.185:8888/udp/239.76.255.12:9000,0.73
文物宝库HD,http://118.251.60.185:8888/udp/239.76.252.180:9000,0.73
极速汽车HD,http://118.251.60.185:8888/udp/239.76.253.133:9000,0.73
欢笑剧场4K,http://60.2.190.206:4000/udp/239.253.93.223:6401,0.84
欢笑剧场4K,http://118.251.60.185:8888/udp/239.76.253.130:9000,0.73
欢笑剧场4K,http://60.10.106.114:555/udp/239.253.93.223:6401,0.7
武术世界HD,http://118.251.60.185:8888/udp/239.76.252.181:9000,0.73
永州新闻HD,http://118.251.60.185:8888/udp/239.76.248.57:1234,0.73
河南梨园HD,http://118.251.60.185:8888/udp/239.76.252.179:9000,0.73
法治天地HD,http://118.251.60.185:8888/udp/239.76.253.138:9000,0.73
游戏风云HD,http://118.251.60.185:8888/udp/239.76.253.132:9000,0.73
湖南公共HD,http://118.251.60.185:8888/udp/239.76.252.123:9000,0.73
湖南国际HD,http://118.251.60.185:8888/udp/239.76.252.124:9000,0.73
湖南娱乐HD,http://118.251.60.185:8888/udp/239.76.252.121:9000,0.73
湖南教育HD,http://118.251.60.185:8888/udp/239.76.252.233:9000,0.73
湖南电影HD,http://118.251.60.185:8888/udp/239.76.252.119:9000,0.73
湖南经视HD,http://118.251.60.185:8888/udp/239.76.252.116:9000,0.73
湖南都市HD,http://118.251.60.185:8888/udp/239.76.252.117:9000,0.73
湘西公共HD,http://118.251.60.185:8888/udp/239.76.252.210:9000,0.73
湘西综合HD,http://118.251.60.185:8888/udp/239.76.252.208:9000,0.73
生活时尚HD,http://118.251.60.185:8888/udp/239.76.253.223:9000,0.73
电视指南HD,http://118.251.60.185:8888/udp/239.76.254.61:9000,0.73
芒果乐搜HD,http://118.251.60.185:8888/udp/239.76.252.200:9000,0.73
芒果乐淘HD,http://118.251.60.185:8888/udp/239.76.252.215:9000,0.73
芒果汽车HD,http://118.251.60.185:8888/udp/239.76.253.123:9000,0.73
衡阳公共HD,http://118.251.60.185:8888/udp/239.76.248.14:1234,0.73
衡阳综合HD,http://118.251.60.185:8888/udp/239.76.248.13:1234,0.73
邵阳新闻HD,http://118.251.60.185:8888/udp/239.76.248.23:1234,0.73
都市剧场HD,http://118.251.60.185:8888/udp/239.76.253.215:9000,0.73
金色夕阳HD,http://118.251.60.185:8888/udp/239.76.254.43:9000,0.73
金色学堂HD,http://118.251.60.185:8888/udp/239.76.253.139:9000,0.73
金鹰卡通HD,http://118.251.60.185:8888/udp/239.76.252.120:9000,0.73
金鹰纪实HD,http://118.251.60.185:8888/udp/239.76.252.122:9000,0.73
长沙女姓HD,http://118.251.60.185:8888/udp/239.76.252.23:9000,0.73
长沙影视HD,http://118.251.60.185:8888/udp/239.76.252.204:9000,0.73
长沙政法HD,http://118.251.60.185:8888/udp/239.76.253.122:9000,0.73
长沙新闻HD,http://118.251.60.185:8888/udp/239.76.253.121:9000,0.73
风云足球HD,http://118.251.60.185:8888/udp/239.76.254.52:9000,0.73
风云音乐HD,http://118.251.60.185:8888/udp/239.76.254.51:9000,0.73
CHC动作电影,http://118.251.60.185:8888/udp/239.76.245.243:1234,0.73
CHC家庭影院,http://118.251.60.185:8888/udp/239.76.245.241:1234,0.73
CHC高清电影,http://118.251.60.185:8888/udp/239.76.245.242:1234,0.73
IPTV5hd,http://118.251.60.185:8888/udp/239.76.252.222:9000,0.73
IPTV5HD,http://118.251.60.185:8888/udp/239.76.252.222:9000,0.73
IPTV广场舞,http://118.251.60.185:8888/udp/239.76.245.134:1234,0.73
中国教育1HD,http://118.251.60.185:8888/udp/239.76.245.192:1234,0.73
中国教育1hd,http://118.251.60.185:8888/udp/239.76.252.192:9000,0.73
央视高尔夫HD,http://118.251.60.185:8888/udp/239.76.254.62:9000,0.73
张家界综合HD,http://118.251.60.185:8888/udp/239.76.252.234:9000,0.73
快乐垂钓FHD,http://118.251.60.185:8888/udp/239.76.245.127:1234,0.73
湖南公共FHD,http://118.251.60.185:8888/udp/239.76.245.123:1234,0.73
湖南国际FHD,http://118.251.60.185:8888/udp/239.76.245.124:1234,0.73
湖南娱乐FHD,http://118.251.60.185:8888/udp/239.76.245.121:1234,0.73
湖南电影FHD,http://118.251.60.185:8888/udp/239.76.245.119:1234,0.73
湖南电视剧HD,http://118.251.60.185:8888/udp/239.76.252.118:9000,0.73
湖南经视FHD,http://118.251.60.185:8888/udp/239.76.245.116:1234,0.73
湖南都市FHD,http://118.251.60.185:8888/udp/239.76.245.117:1234,0.73
金鹰卡通FHD,http://118.251.60.185:8888/udp/239.76.245.120:1234,0.73
金鹰纪实FHD,http://118.251.60.185:8888/udp/239.76.245.122:1234,0.73
CGTN俄语HD,http://118.251.60.185:8888/udp/239.76.253.86:9000,0.73
CGTN法语HD,http://118.251.60.185:8888/udp/239.76.253.87:9000,0.73
CGTN纪录高清,http://118.251.60.185:8888/udp/239.76.252.67:9000,0.73
CGTN英语HD,http://118.251.60.185:8888/udp/239.76.245.67:1234,0.73
CGTN英语高清,http://118.251.60.185:8888/udp/239.76.252.66:9000,0.73
CGTN西班牙语,http://118.251.60.185:8888/udp/239.76.246.88:1234,0.73
CGTN记录HD,http://118.251.60.185:8888/udp/239.76.245.66:1234,0.73
CGTN阿拉伯语,http://118.251.60.185:8888/udp/239.76.246.97:1234,0.73
IPTV健康之路,http://118.251.60.185:8888/udp/239.76.253.42:9000,0.73
IPTV古装剧场,http://118.251.60.185:8888/udp/239.76.252.219:9000,0.73
IPTV家庭剧场,http://118.251.60.185:8888/udp/239.76.252.220:9000,0.73
IPTV戏剧HD,http://118.251.60.185:8888/udp/239.76.253.40:9000,0.73
IPTV戏曲频道,http://118.251.60.185:8888/udp/239.76.253.40:9000,0.73
IPTV抗战剧场,http://118.251.60.185:8888/udp/239.76.252.218:9000,0.73
IPTV故事HD,http://118.251.60.185:8888/udp/239.76.253.41:9000,0.73
IPTV故事频道,http://118.251.60.185:8888/udp/239.76.253.41:9000,0.73
IPTV电竞HD,http://118.251.60.185:8888/udp/239.76.252.214:9000,0.73
IPTV经典剧场,http://118.251.60.185:8888/udp/239.76.252.221:9000,0.73
IPTV芒果互娱,http://118.251.60.185:8888/udp/239.76.246.126:1234,0.73
IPTV高清院线,http://118.251.60.185:8888/udp/239.76.252.217:9000,0.73
湖南电视剧FHD,http://118.251.60.185:8888/udp/239.76.245.118:1234,0.73
IPTV 4k电影,http://118.251.60.185:8888/udp/239.76.252.35:9000,0.73
IPTV广场舞HD,http://118.251.60.185:8888/udp/239.76.252.134:9000,0.73
CGTN西班牙语HD,http://118.251.60.185:8888/udp/239.76.253.88:9000,0.73
CGTN阿拉伯语HD,http://118.251.60.185:8888/udp/239.76.253.97:9000,0.73
IPTV健康之路HD,http://118.251.60.185:8888/udp/239.76.253.42:9000,0.73
IPTV搞笑动画HD,http://118.251.60.185:8888/udp/239.76.254.207:9000,0.73
IPTV甜宠剧场HD,http://118.251.60.185:8888/udp/239.76.254.109:9000,0.73
IPTV精选热播HD,http://118.251.60.185:8888/udp/239.76.254.110:9000,0.73
IPTV综艺纪实HD,http://118.251.60.185:8888/udp/239.76.254.111:9000,0.73
IPTV芒果互娱HD,http://118.251.60.185:8888/udp/239.76.253.126:9000,0.73

未分组,#genre#

12-14 04:43,#genre#:
12-14 04:43,https://raw.gitmirror.com/MemoryCollection/IPTV/main/TB/mv.mp4
